,issue_id,issue_comments,issue_desc,created_at,closed_at
2774,MODE-1201,"Using FileSystemSource:

Inserting a large file into a repository causes the JVM to run out of memory. It seems like the whole file is loaded into memory.

{code}
java.lang.OutOfMemoryError: Java heap space
          at java.util.Arrays.copyOf(Arrays.java:2786)
          at java.io.ByteArrayOutputStream.write(ByteArrayOutputStream.java:94)
          at org.modeshape.common.util.IoUtil.readBytes(IoUtil.java:66)
          at org.modeshape.graph.property.basic.AbstractBinaryValueFactory.create(AbstractBinaryValueFactory.java:229)
          at org.modeshape.graph.property.basic.AbstractBinaryValueFactory.create(AbstractBinaryValueFactory.java:55)
          at org.modeshape.graph.property.basic.AbstractValueFactory.create(AbstractValueFactory.java:123)
          at org.modeshape.jcr.JcrValueFactory.createBinary(JcrValueFactory.java:111)
          at org.modeshape.jcr.JcrValueFactory.createBinary(JcrValueFactory.java:45)
          at com.nextgen.core.repository.ModeShapeLargeFileInsertTest.testInsert(RespositoryTest.java:132)
          at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
          at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
          at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
          at java.lang.reflect.Method.invoke(Method.java:597)
          at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)
          at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)
          at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)
          at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:20)
          at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)
          at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)
          at org.junit.runners.BlockJUnit4ClassRunner.runNotIgnored(BlockJUnit4ClassRunner.java:79)
          at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:71)
          at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:49)
          at org.junit.runners.ParentRunner$3.run(ParentRunner.java:193)
          at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:52)
          at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:191)
          at org.junit.runners.ParentRunner.access$000(ParentRunner.java:42)
          at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:184)
          at org.junit.runners.ParentRunner.run(ParentRunner.java:236)
          at org.eclipse.jdt.internal.junit4.runner.JUnit4TestReference.run(JUnit4TestReference.java:49)
          at org.eclipse.jdt.internal.junit.runner.TestExecution.run(TestExecution.java:38)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:467)
          at org.eclipse.jdt.internal.junit.runner.RemoteTestRunner.runTests(RemoteTestRunner.java:683)
{code}",,,
2781,MODE-1199,"The tag holding the user name information on modeshape / deploy / jbossas / modeshape-jbossas-service / src / kit / modeshape-jdbc-ds.xml is wrong. 

It´s 
{code:xml} 
    <user>admin</user>
{code}

It should be:
{code:xml}
    <user-name>admin</user-name>
{code}

",,,
2782,MODE-1198,"The license header in the following classes is not updated to ModeShape, it still refers to DNA.

* extensions/modeshape-connector-jcr/src/main/java/org/modeshape/connector/jcr/JcrNamespaceRegistry.java
* extensions/modeshape-connector-jcr/src/main/java/org/modeshape/connector/jcr/JcrRepositoryConnection.java
* extensions/modeshape-connector-jcr/src/main/java/org/modeshape/connector/jcr/JcrRequestProcessor.java
* extensions/modeshape-connector-jcr/src/test/java/org/modeshape/connector/jcr/JcrConnectorTestUtil.java
* extensions/modeshape-sequencer-ddl/src/main/java/org/modeshape/sequencer/ddl/DdlParserScorer.java
* modeshape-graph/src/main/java/org/modeshape/graph/property/basic/NamespaceRegistryWithAliases.java
* modeshape-integration-tests/src/test/java/org/modeshape/test/integration/svn/JcrAndLocalSvnRepositoryTest.jav
* modeshape-jcr-tck/src/test/java/org/modeshape/jcr/ResetRepositoryInstanceTest.java
* modeshape-jcr/src/main/java/org/modeshape/jcr/ModeShapePermissions.java
* modeshape-jcr/src/main/java/org/modeshape/jcr/ModeShapeRoles.java
* modeshape-jcr/src/main/java/org/modeshape/jcr/query/JcrSql2QueryParser.java



",,,
2793,MODE-1195,"In the page http://docs.jboss.org/modeshape/2.5.0.Final/manuals/reference/html/introduction.html#modules the paragraph modeshape-jcr-api seems to have some typos. e.g. the line ""including more criteria options (such as , , , ), a formal clause, and a for unions, intersects, and difference queries. ""

Also the paragraph abruptly ends with "" repositories by name without having to depend on the "". ",,,
2795,MODE-1194,modeshape-jdbc-ds.xml driver class should be changed to be org.modeshape.jdbc.LocalJcrDriver,,,
2796,MODE-1193,"The issue comes from the inability to use modeshape-jdbc-2.5-SNAPSHOT-jar-with-dependencies.jar (modeshape-client.jar) from a client applicatiion outside of JBDS.  It requires the org.slf4j.impl.StaticLoggerBinder.class and produces the following exception if not:

Exception in thread ""main"" java.lang.NoClassDefFoundError: org/slf4j/impl/StaticLoggerBinder
	at org.slf4j.LoggerFactory.getSingleton(LoggerFactory.java:230)
	at org.slf4j.LoggerFactory.bind(LoggerFactory.java:121)
	at org.slf4j.LoggerFactory.performInitialization(LoggerFactory.java:112)
	at org.slf4j.LoggerFactory.getILoggerFactory(LoggerFactory.java:275)
	at org.slf4j.LoggerFactory.getLogger(LoggerFactory.java:248)
	at org.slf4j.LoggerFactory.getLogger(LoggerFactory.java:261)
	at org.modeshape.common.util.Logger.getLogger(Logger.java:82)
	at org.modeshape.web.jcr.rest.client.json.JsonRestClient.<clinit>(JsonRestClient.java:66)
Caused by: java.lang.ClassNotFoundException: org.slf4j.impl.StaticLoggerBinder

This is made a blocker because if this isn't fixed, then other options have to be looked in order to meet deadline.
",,,
2805,MODE-1192,"At about line 117 of InfinispanRepository, the code does this:

// Remove all cache names that are not valid workspaces ...
if (!nonWorkspaceCacheNames.isEmpty()) cacheNames.removeAll(nowWorkspaceCacheNames);

But cacheNames is returned (earlier in the method) from one of the two CacheManager implementations and turns out to be immutable, making the removeAll method throw an UnsupportedOperationException.  The fix is:

        // Remove all cache names that are not valid workspaces ...
        if (!nonWorkspaceCacheNames.isEmpty()) {
            // the returned set from CacheContainer#getCacheNames() is immutable
            cacheNames = new HashSet<String>(cacheNames);
            cacheNames.removeAll(nonWorkspaceCacheNames);
        }

I had a test case that triggered it, but forgot to save it off.  Here's a reference to the ISPN source code though that documents the immutability of the returned value:

https://github.com/infinispan/infinispan/blob/master/core/src/main/java/org/infinispan/manager/EmbeddedCacheManager.java#L164
",,,
2806,MODE-1191,"useage of source: 

<mode:source jcr:name=""sourceRepo""
                     mode:classname=""org.modeshape.connector.store.jpa.JpaSource""
                     mode:description=""The database store for our content""
                     mode:dataSourceJndiName=""jdbc/mode""
                     mode:defaultWorkspaceName=""default""
                     mode:dialect=""org.hibernate.dialect.MySQLInnoDBDialect""
                     mode:autoGenerateSchema=""create"">

partially fails according to logs:

...
[#|2011-06-07T12:18:45.863+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - taSourceConnectionProvider - Using provided datasource|#]
[#|2011-06-07T12:18:45.863+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - SettingsFactory            - RDBMS: MySQL, version: 5.1.50|#]
[#|2011-06-07T12:18:45.863+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - SettingsFactory            - JDBC driver: MySQL-AB JDBC Driver, version: mysql-connector-java-5.1.15 ( Revision: ${bzr.revision-id} )|#]
[#|2011-06-07T12:18:45.863+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - Dialect                    - Using dialect: org.hibernate.dialect.MySQLInnoDBDialect|#]
[#|2011-06-07T12:18:45.864+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - TransactionFactoryFactory  - Transaction strategy: org.hibernate.transaction.JDBCTransactionFactory|#]
[#|2011-06-07T12:18:45.864+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - actionManagerLookupFactory - No TransactionManagerLookup configured (in JTA environment, use of read-write or transactional second-level cache is not recommended)|#]

... 

[#|2011-06-07T12:18:45.960+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - SchemaExport               - Running hbm2ddl schema export|#]
[#|2011-06-07T12:18:45.960+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|INFO  - SchemaExport               - exporting generated schema to database|#]
[#|2011-06-07T12:18:47.298+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|ERROR - SchemaExport               - Unsuccessful: create index NS_URI_INX on DNA_NAMESPACES (URI)|#]
[#|2011-06-07T12:18:47.298+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|ERROR - SchemaExport               - BLOB/TEXT column 'URI' used in key specification without a key length|#]
[#|2011-06-07T12:18:47.534+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|ERROR - SchemaExport               - Unsuccessful: create index CHILDNAME_INX on MODE_SIMPLE_NODE (WORKSPACE_ID, PARENT_ID, CHILD_NAME_NS_ID, CHILD_NAME_LOCAL, SNS_INDEX)|#]
[#|2011-06-07T12:18:47.534+0200|INFO|glassfish3.1|javax.enterprise.system.std.com.sun.enterprise.server.logging|_ThreadID=54;_ThreadName=Thread-2;|ERROR - SchemaExport               - BLOB/TEXT column 'CHILD_NAME_LOCAL' used in key specification without a key length|#]
INFO  - SchemaExport               - schema export complete|#]
...

this results in ERRORs in log and bad performance as necessary indexes are not created; The system however is running fine beside performance;


NOTE: As noted below in the comments, the problem stems from improper configuration, and now involves improving our documentation with a direct link to the Hibernate dialects.",,,
2820,MODE-1190,"On first startup with the usage of the jpa-connector-store into a mysql an app creates a own nodetype, here ""brix:node""; Then system is shutdown regularly and restarted. Upon startup ERROR is listed as follows:

ERROR - RepositoryNodeTypeManager  - Node types were read from the system content, and appear to be inconsistent or invalid: org.modeshape.jcr.nodetype.InvalidNodeTypeDefinitionException: Supertype 'nt:unstructured' from type 'brix:node' does not exist|#]

It doesn't have any impact on the work so far (at least I couldn't find anything yet), but the mentioned supertype is from JCR API definition and therefore of course not defined by the app;

",,,
2827,MODE-1182,"Calling Graph.destroyWorkspace().named(String) is supposed to destroy the workspace, but right now it only deletes the content from the workspace and doesn't remove the workspace from the list of workspaces named by the repository source.  Among other things, this causes the following code to not work:

{code}
Graph graph = ...;

graph.createWorkspace().named(workspaceName);

graph.useWorkspace(defaultWorkspaceName);
graph.destroyWorkspace().named(workspaceName);

graph.createWorkspace().named(workspaceName);
{code}

The second createWorkspace call fails because the repository object in the source never deleted its reference to the workspace named workspaceName.  This behavior is consistent across all repository sources.",,,
2837,MODE-1178,"The repositories stopped respecting the creatingWorkspacesAllowed flag at some point.  We used to have test cases for this, but they were deleted for many (but not all) of the repositories.  If they are added back, they either fail or pass because the source for the test does not allow updates.",,,
2856,MODE-1176,"The JcrDriverIntegrationTest has been failing for some time on the Hudson boxes, yet it's been running successfully on developer boxes. Turns out the problem is in a base class (ModeShapeUnitTest extended by ModeShapeMultiUseTest extended by JcrDriverIntegrationTest) and how the 'startEngineUsing(...)' method works when supplied with the path to the configuration file that should be on the classpath. When this method is called in a static method (e.g., the @BeforeClass method), the classloader is null and the method looks for the configuration file on the file system and then under 'src/test/resources'. That's obviously a problem when the configuration file has Maven replacement properties, and the real file is placed by Maven under 'target'.

The 'startEngineUsing' method needs to take the class under test as an additional parameter, and the JcrDriverIntegrationTest needs to use this new method.",,,
2862,MODE-1175,See JBIDE-8991 for steps to reproduce.,,,
2863,MODE-1174,"The example web.xml files for the REST servlet and the WebDav servlet use a JCR configuration value that was not updated into an URL.  That is, the current examples do not work.",,,
2864,MODE-1172,"When checking in a node (or subgraph), ModeShape does not properly handle the OnParentVersion (OPV) behavior of the properties and children of a versionable node. This error was pointed out by sjahan in the [ModeShape forums|http://community.jboss.org/message/606090#606090].

The basic problem is this: JcrVersionManager's checkin method has the following code:
{code}
final int onParentVersion = node.getDefinition().getOnParentVersion();
...
for (NodeIterator childNodes = node.getNodes(); childNodes.hasNext();) {
    AbstractJcrNode childNode = (AbstractJcrNode)childNodes.nextNode();
    versionNodeAt(childNode, frozenVersionPath, systemBatch, onParentVersion);
}
{code}

This code is using the OPV of the node being checked in (that is the OPV of the child node definition for this node, where that child node definition belongs to the primary type or mixin types of the node's parent) to determine how/whether the child nodes should be versioned. This is not correct, because how/whether a node is versioned depends upon its own OPV value of the child node definition that applies to it, not its parent's OPV.

Strictly speaking, it is more complicated than this. If a child node has an OPV of ""COPY"", then per Section 3.13.9 item 5 of the JSR-283 specification applies. If node N is the node being checked in, then (emphasis added):
{quote}
For each child node C of N where
- C has an OPV of COPY,

a copy of the entire subgraph rooted at C (*regardless of the OPV values of the sub-items*) is added to the frozen node, preserving the name of C and the names and values of all its sub-items.
{quote}

That means that whenever the OPV of a child node is 'COPY', then all properties and children should be versioned as if they all had 'COPY' OPV, regardless of what their OPV actually is. Similarly, item 6 of the same JSR-283 specification dictates the behavior for an OPV of 'VERSION' (emphasis added):
{quote}
For each child node C of N where:
- C has an OPV of VERSION

Under simple versioning, the same behavior as COPY. 

*Under full versioning, if C is not mix:versionable, the same behavior as COPY.*

Under full versioning, if C is mix:versionable, then a special nt:versionedChild node with a reference to the version history of C is substituted in place of C as a child of the frozen node. 
{quote}

Thus, in addition to using the child node's OPV in the 'checkin' method (as described above), we need to slightly modify how the 'versionNodeAt' method is implemented to exhibit the correct COPY behavior.",,,
